record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type,rodent_type,date,quarter
6456,8,16,1982,14,DS,M,49,101,Dipodomys,spectabilis,Rodent,Control,Kangaroo Rat,1982-08-16,1982.3
6541,9,18,1982,14,DS,M,48,112,Dipodomys,spectabilis,Rodent,Control,Kangaroo Rat,1982-09-18,1982.3
6812,10,24,1982,14,DS,M,48,125,Dipodomys,spectabilis,Rodent,Control,Kangaroo Rat,1982-10-24,1982.4
6845,10,24,1982,14,DS,M,47,110,Dipodomys,spectabilis,Rodent,Control,Kangaroo Rat,1982-10-24,1982.4
6849,10,24,1982,14,DS,M,49,112,Dipodomys,spectabilis,Rodent,Control,Kangaroo Rat,1982-10-24,1982.4
6986,11,21,1982,14,DS,M,48,109,Dipodomys,spectabilis,Rodent,Control,Kangaroo Rat,1982-11-21,1982.4
7168,1,12,1983,14,DS,M,48,117,Dipodomys,spectabilis,Rodent,Control,Kangaroo Rat,1983-01-12,1983.1
7370,2,27,1983,14,DS,M,49,117,Dipodomys,spectabilis,Rodent,Control,Kangaroo Rat,1983-02-27,1983.1
7574,3,15,1983,14,DS,M,49,115,Dipodomys,spectabilis,Rodent,Control,Kangaroo Rat,1983-03-15,1983.1
7668,4,16,1983,14,DS,M,49,120,Dipodomys,spectabilis,Rodent,Control,Kangaroo Rat,1983-04-16,1983.2
7799,5,14,1983,14,DS,M,49,119,Dipodomys,spectabilis,Rodent,Control,Kangaroo Rat,1983-05-14,1983.2
7941,6,17,1983,14,DS,M,48,117,Dipodomys,spectabilis,Rodent,Control,Kangaroo Rat,1983-06-17,1983.2
8168,8,15,1983,14,DS,M,47,123,Dipodomys,spectabilis,Rodent,Control,Kangaroo Rat,1983-08-15,1983.3
8273,9,10,1983,14,DS,F,48,128,Dipodomys,spectabilis,Rodent,Control,Kangaroo Rat,1983-09-10,1983.3
8571,11,12,1983,14,DS,M,50,105,Dipodomys,spectabilis,Rodent,Control,Kangaroo Rat,1983-11-12,1983.4
8717,12,8,1983,14,DS,M,52,124,Dipodomys,spectabilis,Rodent,Control,Kangaroo Rat,1983-12-08,1983.4
20056,5,31,1992,14,DS,M,51,97,Dipodomys,spectabilis,Rodent,Control,Kangaroo Rat,1992-05-31,1992.2
20141,7,4,1992,14,DS,M,52,120,Dipodomys,spectabilis,Rodent,Control,Kangaroo Rat,1992-07-04,1992.3
20293,8,30,1992,14,DS,M,50,125,Dipodomys,spectabilis,Rodent,Control,Kangaroo Rat,1992-08-30,1992.3
20392,9,27,1992,14,DS,M,49,120,Dipodomys,spectabilis,Rodent,Control,Kangaroo Rat,1992-09-27,1992.3
20481,10,19,1992,14,DS,M,50,120,Dipodomys,spectabilis,Rodent,Control,Kangaroo Rat,1992-10-19,1992.4
20559,12,22,1992,14,DS,M,51,125,Dipodomys,spectabilis,Rodent,Control,Kangaroo Rat,1992-12-22,1992.4
20618,1,25,1993,14,DS,M,48,129,Dipodomys,spectabilis,Rodent,Control,Kangaroo Rat,1993-01-25,1993.1
20674,2,26,1993,14,DS,M,47,120,Dipodomys,spectabilis,Rodent,Control,Kangaroo Rat,1993-02-26,1993.1
20749,3,18,1993,14,DS,M,50,126,Dipodomys,spectabilis,Rodent,Control,Kangaroo Rat,1993-03-18,1993.1
1088,7,8,1978,14,PP,M,23,10,Chaetodipus,penicillatus,Rodent,Control,Granivore,1978-07-08,1978.3
20140,7,4,1992,14,PP,F,22,19,Chaetodipus,penicillatus,Rodent,Control,Granivore,1992-07-04,1992.3
20300,8,30,1992,14,PP,F,21,20,Chaetodipus,penicillatus,Rodent,Control,Granivore,1992-08-30,1992.3
20942,6,19,1993,14,PP,M,21,15,Chaetodipus,penicillatus,Rodent,Control,Granivore,1993-06-19,1993.2
21015,7,15,1993,14,PP,M,22,20,Chaetodipus,penicillatus,Rodent,Control,Granivore,1993-07-15,1993.3
21071,8,20,1993,14,PP,M,23,18,Chaetodipus,penicillatus,Rodent,Control,Granivore,1993-08-20,1993.3
22332,6,8,1995,14,PP,F,20,18,Chaetodipus,penicillatus,Rodent,Control,Granivore,1995-06-08,1995.2
22813,9,24,1995,14,PP,M,22,13,Chaetodipus,penicillatus,Rodent,Control,Granivore,1995-09-24,1995.3
23636,3,24,1996,14,PP,F,24,18,Chaetodipus,penicillatus,Rodent,Control,Granivore,1996-03-24,1996.1
23643,3,24,1996,14,PP,M,22,22,Chaetodipus,penicillatus,Rodent,Control,Granivore,1996-03-24,1996.1
24131,6,14,1996,14,PP,F,23,15,Chaetodipus,penicillatus,Rodent,Control,Granivore,1996-06-14,1996.2
24137,6,14,1996,14,PP,F,23,21,Chaetodipus,penicillatus,Rodent,Control,Granivore,1996-06-14,1996.2
24333,8,15,1996,14,PP,M,22,13,Chaetodipus,penicillatus,Rodent,Control,Granivore,1996-08-15,1996.3
24335,8,15,1996,14,PP,M,22,17,Chaetodipus,penicillatus,Rodent,Control,Granivore,1996-08-15,1996.3
24495,9,22,1996,14,PP,F,22,14,Chaetodipus,penicillatus,Rodent,Control,Granivore,1996-09-22,1996.3
25586,4,13,1997,14,PP,F,21,14,Chaetodipus,penicillatus,Rodent,Control,Granivore,1997-04-13,1997.2
25876,5,11,1997,14,PP,F,21,16,Chaetodipus,penicillatus,Rodent,Control,Granivore,1997-05-11,1997.2
25902,5,11,1997,14,PP,M,22,22,Chaetodipus,penicillatus,Rodent,Control,Granivore,1997-05-11,1997.2
25916,5,11,1997,14,PP,M,22,23,Chaetodipus,penicillatus,Rodent,Control,Granivore,1997-05-11,1997.2
26199,6,11,1997,14,PP,M,22,22,Chaetodipus,penicillatus,Rodent,Control,Granivore,1997-06-11,1997.2
26429,7,9,1997,14,PP,F,21,16,Chaetodipus,penicillatus,Rodent,Control,Granivore,1997-07-09,1997.3
26697,7,30,1997,14,PP,F,21,16,Chaetodipus,penicillatus,Rodent,Control,Granivore,1997-07-30,1997.3
27827,5,3,1998,14,PP,NA,21,14,Chaetodipus,penicillatus,Rodent,Control,Granivore,1998-05-03,1998.2
27960,5,29,1998,14,PP,F,21,16,Chaetodipus,penicillatus,Rodent,Control,Granivore,1998-05-29,1998.2
28611,9,20,1998,14,PP,M,22,11,Chaetodipus,penicillatus,Rodent,Control,Granivore,1998-09-20,1998.3
29810,6,13,1999,14,PP,M,21,11,Chaetodipus,penicillatus,Rodent,Control,Granivore,1999-06-13,1999.2
30042,11,7,1999,14,PP,M,22,19,Chaetodipus,penicillatus,Rodent,Control,Granivore,1999-11-07,1999.4
30050,11,7,1999,14,PP,M,21,13,Chaetodipus,penicillatus,Rodent,Control,Granivore,1999-11-07,1999.4
30148,12,6,1999,14,PP,F,20,13,Chaetodipus,penicillatus,Rodent,Control,Granivore,1999-12-06,1999.4
30150,12,6,1999,14,PP,F,21,13,Chaetodipus,penicillatus,Rodent,Control,Granivore,1999-12-06,1999.4
30151,12,6,1999,14,PP,M,21,16,Chaetodipus,penicillatus,Rodent,Control,Granivore,1999-12-06,1999.4
30270,1,10,2000,14,PP,M,19,13,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-01-10,2000.1
30272,1,10,2000,14,PP,M,19,16,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-01-10,2000.1
30408,2,6,2000,14,PP,M,20,15,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-02-06,2000.1
30410,2,6,2000,14,PP,F,19,13,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-02-06,2000.1
30411,2,6,2000,14,PP,F,24,20,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-02-06,2000.1
30412,2,6,2000,14,PP,F,20,14,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-02-06,2000.1
30413,2,6,2000,14,PP,M,23,19,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-02-06,2000.1
30414,2,6,2000,14,PP,M,21,12,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-02-06,2000.1
30559,3,5,2000,14,PP,M,21,19,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-03-05,2000.1
30566,3,5,2000,14,PP,M,22,13,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-03-05,2000.1
30715,4,31,2000,14,PP,F,21,16,Chaetodipus,penicillatus,Rodent,Control,Granivore,NA,NA
31067,7,2,2000,14,PP,M,20,17,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-07-02,2000.3
31071,7,2,2000,14,PP,M,20,17,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-07-02,2000.3
31072,7,2,2000,14,PP,M,21,14,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-07-02,2000.3
31073,7,2,2000,14,PP,F,21,13,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-07-02,2000.3
31075,7,2,2000,14,PP,M,19,12,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-07-02,2000.3
31077,7,2,2000,14,PP,F,21,20,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-07-02,2000.3
31078,7,2,2000,14,PP,M,22,23,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-07-02,2000.3
31348,8,26,2000,14,PP,F,21,14,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-08-26,2000.3
31354,8,26,2000,14,PP,F,20,15,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-08-26,2000.3
31355,8,26,2000,14,PP,M,20,15,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-08-26,2000.3
31921,3,25,2001,14,PP,M,22,21,Chaetodipus,penicillatus,Rodent,Control,Granivore,2001-03-25,2001.1
31923,3,25,2001,14,PP,M,23,22,Chaetodipus,penicillatus,Rodent,Control,Granivore,2001-03-25,2001.1
31925,3,25,2001,14,PP,M,22,20,Chaetodipus,penicillatus,Rodent,Control,Granivore,2001-03-25,2001.1
31926,3,25,2001,14,PP,F,23,16,Chaetodipus,penicillatus,Rodent,Control,Granivore,2001-03-25,2001.1
32137,5,27,2001,14,PP,M,21,19,Chaetodipus,penicillatus,Rodent,Control,Granivore,2001-05-27,2001.2
32142,5,27,2001,14,PP,M,23,13,Chaetodipus,penicillatus,Rodent,Control,Granivore,2001-05-27,2001.2
32341,7,22,2001,14,PP,M,22,18,Chaetodipus,penicillatus,Rodent,Control,Granivore,2001-07-22,2001.3
32343,7,22,2001,14,PP,M,22,16,Chaetodipus,penicillatus,Rodent,Control,Granivore,2001-07-22,2001.3
32344,7,22,2001,14,PP,M,23,13,Chaetodipus,penicillatus,Rodent,Control,Granivore,2001-07-22,2001.3
32577,8,26,2001,14,PP,F,21,13,Chaetodipus,penicillatus,Rodent,Control,Granivore,2001-08-26,2001.3
32579,8,26,2001,14,PP,F,23,15,Chaetodipus,penicillatus,Rodent,Control,Granivore,2001-08-26,2001.3
32781,9,23,2001,14,PP,M,22,13,Chaetodipus,penicillatus,Rodent,Control,Granivore,2001-09-23,2001.3
33720,3,14,2002,14,PP,M,22,19,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-03-14,2002.1
33895,4,17,2002,14,PP,M,22,21,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-04-17,2002.2
34157,5,16,2002,14,PP,M,22,18,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-05-16,2002.2
34380,6,16,2002,14,PP,M,22,17,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-06-16,2002.2
34381,6,16,2002,14,PP,M,22,9,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-06-16,2002.2
34638,7,14,2002,14,PP,F,22,19,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-07-14,2002.3
34641,7,14,2002,14,PP,M,23,12,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-07-14,2002.3
34642,7,14,2002,14,PP,M,22,13,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-07-14,2002.3
34643,7,14,2002,14,PP,M,22,NA,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-07-14,2002.3
34646,7,14,2002,14,PP,M,23,14,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-07-14,2002.3
34706,9,10,2002,14,PP,M,21,17,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-09-10,2002.3
34947,10,6,2002,14,PP,M,21,17,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-10-06,2002.4
34948,10,6,2002,14,PP,M,21,16,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-10-06,2002.4
34949,10,6,2002,14,PP,M,22,17,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-10-06,2002.4
537,1,9,1978,14,OT,NA,NA,NA,Onychomys,torridus,Rodent,Control,Other,1978-01-09,1978.1
1930,7,25,1979,14,OT,M,22,19,Onychomys,torridus,Rodent,Control,Other,1979-07-25,1979.3
3482,11,9,1980,14,OT,F,19,20,Onychomys,torridus,Rodent,Control,Other,1980-11-09,1980.4
3487,11,9,1980,14,OT,M,20,22,Onychomys,torridus,Rodent,Control,Other,1980-11-09,1980.4
3553,12,15,1980,14,OT,F,21,35,Onychomys,torridus,Rodent,Control,Other,1980-12-15,1980.4
3561,12,15,1980,14,OT,M,21,23,Onychomys,torridus,Rodent,Control,Other,1980-12-15,1980.4
3995,3,9,1981,14,OT,M,19,12,Onychomys,torridus,Rodent,Control,Other,1981-03-09,1981.1
4080,4,5,1981,14,OT,M,NA,29,Onychomys,torridus,Rodent,Control,Other,1981-04-05,1981.2
4532,6,4,1981,14,OT,M,19,15,Onychomys,torridus,Rodent,Control,Other,1981-06-04,1981.2
6841,10,24,1982,14,OT,M,21,28,Onychomys,torridus,Rodent,Control,Other,1982-10-24,1982.4
6988,11,21,1982,14,OT,M,21,31,Onychomys,torridus,Rodent,Control,Other,1982-11-21,1982.4
7985,6,17,1983,14,OT,M,21,23,Onychomys,torridus,Rodent,Control,Other,1983-06-17,1983.2
8101,7,16,1983,14,OT,M,21,24,Onychomys,torridus,Rodent,Control,Other,1983-07-16,1983.3
8110,7,16,1983,14,OT,M,20,29,Onychomys,torridus,Rodent,Control,Other,1983-07-16,1983.3
8212,8,15,1983,14,OT,M,21,24,Onychomys,torridus,Rodent,Control,Other,1983-08-15,1983.3
8473,10,15,1983,14,OT,M,19,25,Onychomys,torridus,Rodent,Control,Other,1983-10-15,1983.4
8583,11,12,1983,14,OT,M,20,28,Onychomys,torridus,Rodent,Control,Other,1983-11-12,1983.4
8715,12,8,1983,14,OT,M,20,28,Onychomys,torridus,Rodent,Control,Other,1983-12-08,1983.4
10399,5,23,1985,14,OT,F,20,19,Onychomys,torridus,Rodent,Control,Other,1985-05-23,1985.2
10859,10,12,1985,14,OT,M,19,22,Onychomys,torridus,Rodent,Control,Other,1985-10-12,1985.4
10964,11,16,1985,14,OT,M,20,17,Onychomys,torridus,Rodent,Control,Other,1985-11-16,1985.4
11009,11,16,1985,14,OT,M,18,16,Onychomys,torridus,Rodent,Control,Other,1985-11-16,1985.4
11120,12,7,1985,14,OT,F,20,26,Onychomys,torridus,Rodent,Control,Other,1985-12-07,1985.4
11127,12,7,1985,14,OT,M,21,18,Onychomys,torridus,Rodent,Control,Other,1985-12-07,1985.4
11267,3,8,1986,14,OT,M,20,23,Onychomys,torridus,Rodent,Control,Other,1986-03-08,1986.1
11672,7,3,1986,14,OT,M,20,NA,Onychomys,torridus,Rodent,Control,Other,1986-07-03,1986.3
16403,7,30,1989,14,OT,M,21,31,Onychomys,torridus,Rodent,Control,Other,1989-07-30,1989.3
17333,3,30,1990,14,OT,M,20,23,Onychomys,torridus,Rodent,Control,Other,1990-03-30,1990.1
18968,8,8,1991,14,OT,F,22,24,Onychomys,torridus,Rodent,Control,Other,1991-08-08,1991.3
19185,10,11,1991,14,OT,M,20,20,Onychomys,torridus,Rodent,Control,Other,1991-10-11,1991.4
19738,2,8,1992,14,OT,M,20,22,Onychomys,torridus,Rodent,Control,Other,1992-02-08,1992.1
24648,10,13,1996,14,OT,M,21,22,Onychomys,torridus,Rodent,Control,Other,1996-10-13,1996.4
24653,10,13,1996,14,OT,M,18,13,Onychomys,torridus,Rodent,Control,Other,1996-10-13,1996.4
24658,10,13,1996,14,OT,F,21,19,Onychomys,torridus,Rodent,Control,Other,1996-10-13,1996.4
25111,2,9,1997,14,OT,F,20,20,Onychomys,torridus,Rodent,Control,Other,1997-02-09,1997.1
25564,4,13,1997,14,OT,M,20,28,Onychomys,torridus,Rodent,Control,Other,1997-04-13,1997.2
25843,5,11,1997,14,OT,F,21,29,Onychomys,torridus,Rodent,Control,Other,1997-05-11,1997.2
26157,6,11,1997,14,OT,F,21,34,Onychomys,torridus,Rodent,Control,Other,1997-06-11,1997.2
26224,6,11,1997,14,OT,F,21,20,Onychomys,torridus,Rodent,Control,Other,1997-06-11,1997.2
26315,7,9,1997,14,OT,F,21,28,Onychomys,torridus,Rodent,Control,Other,1997-07-09,1997.3
26519,7,9,1997,14,OT,F,20,24,Onychomys,torridus,Rodent,Control,Other,1997-07-09,1997.3
26711,7,30,1997,14,OT,F,19,21,Onychomys,torridus,Rodent,Control,Other,1997-07-30,1997.3
26888,9,28,1997,14,OT,M,21,21,Onychomys,torridus,Rodent,Control,Other,1997-09-28,1997.3
26927,9,28,1997,14,OT,F,20,18,Onychomys,torridus,Rodent,Control,Other,1997-09-28,1997.3
27124,10,26,1997,14,OT,M,21,25,Onychomys,torridus,Rodent,Control,Other,1997-10-26,1997.4
27167,11,22,1997,14,OT,F,20,21,Onychomys,torridus,Rodent,Control,Other,1997-11-22,1997.4
27249,11,22,1997,14,OT,M,21,22,Onychomys,torridus,Rodent,Control,Other,1997-11-22,1997.4
27253,11,22,1997,14,OT,F,20,26,Onychomys,torridus,Rodent,Control,Other,1997-11-22,1997.4
27365,12,29,1997,14,OT,F,21,21,Onychomys,torridus,Rodent,Control,Other,1997-12-29,1997.4
27381,12,29,1997,14,OT,M,20,25,Onychomys,torridus,Rodent,Control,Other,1997-12-29,1997.4
27401,12,29,1997,14,OT,M,20,24,Onychomys,torridus,Rodent,Control,Other,1997-12-29,1997.4
27514,2,1,1998,14,OT,M,21,22,Onychomys,torridus,Rodent,Control,Other,1998-02-01,1998.1
27515,2,1,1998,14,OT,M,20,23,Onychomys,torridus,Rodent,Control,Other,1998-02-01,1998.1
27603,3,2,1998,14,OT,M,21,NA,Onychomys,torridus,Rodent,Control,Other,1998-03-02,1998.1
28149,6,28,1998,14,OT,F,19,27,Onychomys,torridus,Rodent,Control,Other,1998-06-28,1998.2
28310,7,19,1998,14,OT,F,19,31,Onychomys,torridus,Rodent,Control,Other,1998-07-19,1998.3
28469,8,23,1998,14,OT,F,NA,24,Onychomys,torridus,Rodent,Control,Other,1998-08-23,1998.3
28610,9,20,1998,14,OT,M,19,25,Onychomys,torridus,Rodent,Control,Other,1998-09-20,1998.3
28613,9,20,1998,14,OT,F,NA,22,Onychomys,torridus,Rodent,Control,Other,1998-09-20,1998.3
29014,12,23,1998,14,OT,F,20,25,Onychomys,torridus,Rodent,Control,Other,1998-12-23,1998.4
29289,2,21,1999,14,OT,M,20,24,Onychomys,torridus,Rodent,Control,Other,1999-02-21,1999.1
30041,11,7,1999,14,OT,F,21,33,Onychomys,torridus,Rodent,Control,Other,1999-11-07,1999.4
30049,11,7,1999,14,OT,M,20,23,Onychomys,torridus,Rodent,Control,Other,1999-11-07,1999.4
30561,3,5,2000,14,OT,M,21,30,Onychomys,torridus,Rodent,Control,Other,2000-03-05,2000.1
30562,3,5,2000,14,OT,F,21,31,Onychomys,torridus,Rodent,Control,Other,2000-03-05,2000.1
30710,4,31,2000,14,OT,F,20,32,Onychomys,torridus,Rodent,Control,Other,NA,NA
31069,7,2,2000,14,OT,F,20,30,Onychomys,torridus,Rodent,Control,Other,2000-07-02,2000.3
31350,8,26,2000,14,OT,M,20,22,Onychomys,torridus,Rodent,Control,Other,2000-08-26,2000.3
31358,8,26,2000,14,OT,F,20,34,Onychomys,torridus,Rodent,Control,Other,2000-08-26,2000.3
31490,9,31,2000,14,OT,F,22,35,Onychomys,torridus,Rodent,Control,Other,NA,NA
31491,9,31,2000,14,OT,M,21,23,Onychomys,torridus,Rodent,Control,Other,NA,NA
31599,11,26,2000,14,OT,F,19,19,Onychomys,torridus,Rodent,Control,Other,2000-11-26,2000.4
31602,11,26,2000,14,OT,F,21,32,Onychomys,torridus,Rodent,Control,Other,2000-11-26,2000.4
32346,7,22,2001,14,OT,F,20,35,Onychomys,torridus,Rodent,Control,Other,2001-07-22,2001.3
32787,9,23,2001,14,OT,F,20,24,Onychomys,torridus,Rodent,Control,Other,2001-09-23,2001.3
33003,10,14,2001,14,OT,F,20,24,Onychomys,torridus,Rodent,Control,Other,2001-10-14,2001.4
33205,11,18,2001,14,OT,F,20,23,Onychomys,torridus,Rodent,Control,Other,2001-11-18,2001.4
33546,2,10,2002,14,OT,F,21,21,Onychomys,torridus,Rodent,Control,Other,2002-02-10,2002.1
33723,3,14,2002,14,OT,F,20,25,Onychomys,torridus,Rodent,Control,Other,2002-03-14,2002.1
33892,4,17,2002,14,OT,F,20,27,Onychomys,torridus,Rodent,Control,Other,2002-04-17,2002.2
33896,4,17,2002,14,OT,M,20,24,Onychomys,torridus,Rodent,Control,Other,2002-04-17,2002.2
34384,6,16,2002,14,OT,M,21,23,Onychomys,torridus,Rodent,Control,Other,2002-06-16,2002.2
34946,10,6,2002,14,OT,M,18,19,Onychomys,torridus,Rodent,Control,Other,2002-10-06,2002.4
4046,4,5,1981,14,DO,F,NA,58,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1981-04-05,1981.2
4063,4,5,1981,14,DO,M,NA,50,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1981-04-05,1981.2
4424,5,4,1981,14,DO,M,36,48,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1981-05-04,1981.2
4457,5,4,1981,14,DO,F,35,52,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1981-05-04,1981.2
4498,6,4,1981,14,DO,F,36,52,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1981-06-04,1981.2
4650,7,8,1981,14,DO,F,34,33,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1981-07-08,1981.3
7953,6,17,1983,14,DO,F,31,19,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1983-06-17,1983.2
7972,6,17,1983,14,DO,F,33,15,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1983-06-17,1983.2
7976,6,17,1983,14,DO,F,33,46,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1983-06-17,1983.2
8090,7,16,1983,14,DO,F,35,50,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1983-07-16,1983.3
8093,7,16,1983,14,DO,F,34,32,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1983-07-16,1983.3
8191,8,15,1983,14,DO,F,35,38,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1983-08-15,1983.3
8210,8,15,1983,14,DO,F,35,48,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1983-08-15,1983.3
8304,9,10,1983,14,DO,F,35,43,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1983-09-10,1983.3
8332,9,10,1983,14,DO,F,35,48,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1983-09-10,1983.3
8463,10,15,1983,14,DO,F,35,46,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1983-10-15,1983.4
8613,11,12,1983,14,DO,F,34,44,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1983-11-12,1983.4
8748,12,8,1983,14,DO,F,36,48,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1983-12-08,1983.4
8850,2,4,1984,14,DO,F,36,48,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1984-02-04,1984.1
8920,3,12,1984,14,DO,M,36,54,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1984-03-12,1984.1
8930,3,12,1984,14,DO,F,36,51,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1984-03-12,1984.1
8932,3,12,1984,14,DO,M,36,54,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1984-03-12,1984.1
9098,5,12,1984,14,DO,F,34,40,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1984-05-12,1984.2
9103,5,12,1984,14,DO,M,36,54,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1984-05-12,1984.2
9105,5,12,1984,14,DO,M,37,59,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1984-05-12,1984.2
9216,5,27,1984,14,DO,F,37,43,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1984-05-27,1984.2
9322,7,3,1984,14,DO,F,36,45,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1984-07-03,1984.3
9397,7,31,1984,14,DO,F,35,48,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1984-07-31,1984.3
10218,4,20,1985,14,DO,F,35,54,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1985-04-20,1985.2
12850,5,28,1987,14,DO,M,34,44,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1987-05-28,1987.2
12944,6,30,1987,14,DO,F,35,46,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1987-06-30,1987.2
14242,3,20,1988,14,DO,F,36,53,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1988-03-20,1988.1
14400,4,18,1988,14,DO,F,36,54,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1988-04-18,1988.2
14536,5,15,1988,14,DO,F,35,56,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1988-05-15,1988.2
14839,8,10,1988,14,DO,F,35,55,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1988-08-10,1988.3
16479,9,4,1989,14,DO,M,37,45,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1989-09-04,1989.3
16585,10,8,1989,14,DO,M,36,53,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1989-10-08,1989.4
16722,11,5,1989,14,DO,F,37,48,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1989-11-05,1989.4
16723,11,5,1989,14,DO,M,37,50,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1989-11-05,1989.4
16860,12,5,1989,14,DO,M,36,NA,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1989-12-05,1989.4
16871,12,5,1989,14,DO,F,36,47,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1989-12-05,1989.4
16940,1,7,1990,14,DO,M,40,52,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1990-01-07,1990.1
17081,1,30,1990,14,DO,M,40,54,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1990-01-30,1990.1
17209,2,25,1990,14,DO,M,36,55,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1990-02-25,1990.1
17479,4,26,1990,14,DO,M,37,52,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1990-04-26,1990.2
17571,5,25,1990,14,DO,M,37,54,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1990-05-25,1990.2
17646,6,22,1990,14,DO,M,37,53,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1990-06-22,1990.2
17727,7,22,1990,14,DO,M,38,55,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1990-07-22,1990.3
17811,8,17,1990,14,DO,M,37,NA,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1990-08-17,1990.3
17879,9,25,1990,14,DO,M,NA,57,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1990-09-25,1990.3
17968,10,17,1990,14,DO,M,36,53,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1990-10-17,1990.4
